responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
1020,raw_position_sample,2,2,int,21,2,6,7,1, The ,140,81,1489367.5999999046,69e8f10158b068375ab85628,69e8f10158b068375ab85628,74.46875,123.375,98.46875,158.859375,1,1,intermediate,2,69e8f10158b068375ab85628,69e8f10158b068375ab85628,spotlight_PROLIFIC,,24,Brazil,Portuguese,"English, Spanish, German",Spanish|German,Portuguese:85|English:10|Spanish:4|German:1,100,Portuguese:80|English:20|Spanish:0|German:0,100,Portuguese:90|English:10|Spanish:0|German:0,100,22,4,High school,10,10,10,7,6,8,8,22,11,22,Duolingo,30,,,,,13,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,,,,,,,,,,,,2026-08-16T12:48:15.121Z,729WUA7F,2026-08-16,2026-08-16,09:48:15,2026-08-16 09:48:15,,,,,,,,69e8f10158b068375ab85628,69e8f10158b068375ab85628,,,,
1072,raw_position_sample,2,2,int,21,2,6,7,1, The ,140,81,1489420,69e8f10158b068375ab85628,69e8f10158b068375ab85628,74.46875,123.375,98.46875,158.859375,1,1,intermediate,2,69e8f10158b068375ab85628,69e8f10158b068375ab85628,spotlight_PROLIFIC,,24,Brazil,Portuguese,"English, Spanish, German",Spanish|German,Portuguese:85|English:10|Spanish:4|German:1,100,Portuguese:80|English:20|Spanish:0|German:0,100,Portuguese:90|English:10|Spanish:0|German:0,100,22,4,High school,10,10,10,7,6,8,8,22,11,22,Duolingo,30,,,,,13,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,,,,,,,,,,,,2026-08-16T12:48:15.121Z,729WUA7F,2026-08-16,2026-08-16,09:48:15,2026-08-16 09:48:15,,,,,,,,69e8f10158b068375ab85628,69e8f10158b068375ab85628,,,,
1122,raw_position_sample,2,2,int,21,2,6,7,1, The ,140,81,1489469.6999999285,69e8f10158b068375ab85628,69e8f10158b068375ab85628,74.46875,123.375,98.46875,158.859375,1,1,intermediate,2,69e8f10158b068375ab85628,69e8f10158b068375ab85628,spotlight_PROLIFIC,,24,Brazil,Portuguese,"English, Spanish, German",Spanish|German,Portuguese:85|English:10|Spanish:4|German:1,100,Portuguese:80|English:20|Spanish:0|German:0,100,Portuguese:90|English:10|Spanish:0|German:0,100,22,4,High school,10,10,10,7,6,8,8,22,11,22,Duolingo,30,,,,,13,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,,,,,,,,,,,,2026-08-16T12:48:15.121Z,729WUA7F,2026-08-16,2026-08-16,09:48:15,2026-08-16 09:48:15,,,,,,,,69e8f10158b068375ab85628,69e8f10158b068375ab85628,,,,
1172,raw_position_sample,2,2,int,21,2,6,7,1, The ,140,81,1489519.5999999046,69e8f10158b068375ab85628,69e8f10158b068375ab85628,74.46875,123.375,98.46875,158.859375,1,1,intermediate,2,69e8f10158b068375ab85628,69e8f10158b068375ab85628,spotlight_PROLIFIC,,24,Brazil,Portuguese,"English, Spanish, German",Spanish|German,Portuguese:85|English:10|Spanish:4|German:1,100,Portuguese:80|English:20|Spanish:0|German:0,100,Portuguese:90|English:10|Spanish:0|German:0,100,22,4,High school,10,10,10,7,6,8,8,22,11,22,Duolingo,30,,,,,13,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,,,,,,,,,,,,2026-08-16T12:48:15.121Z,729WUA7F,2026-08-16,2026-08-16,09:48:15,2026-08-16 09:48:15,,,,,,,,69e8f10158b068375ab85628,69e8f10158b068375ab85628,,,,
1223,raw_position_sample,2,2,int,21,2,6,7,1, The ,140,81,1489570.5,69e8f10158b068375ab85628,69e8f10158b068375ab85628,74.46875,123.375,98.46875,158.859375,1,1,intermediate,2,69e8f10158b068375ab85628,69e8f10158b068375ab85628,spotlight_PROLIFIC,,24,Brazil,Portuguese,"English, Spanish, German",Spanish|German,Portuguese:85|English:10|Spanish:4|German:1,100,Portuguese:80|English:20|Spanish:0|German:0,100,Portuguese:90|English:10|Spanish:0|German:0,100,22,4,High school,10,10,10,7,6,8,8,22,11,22,Duolingo,30,,,,,13,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,,,,,,,,,,,,2026-08-16T12:48:15.121Z,729WUA7F,2026-08-16,2026-08-16,09:48:15,2026-08-16 09:48:15,,,,,,,,69e8f10158b068375ab85628,69e8f10158b068375ab85628,,,,
1274,raw_position_sample,2,2,int,21,2,6,7,1, The ,140,81,1489621.8999999762,69e8f10158b068375ab85628,69e8f10158b068375ab85628,74.46875,123.375,98.46875,158.859375,1,1,intermediate,2,69e8f10158b068375ab85628,69e8f10158b068375ab85628,spotlight_PROLIFIC,,24,Brazil,Portuguese,"English, Spanish, German",Spanish|German,Portuguese:85|English:10|Spanish:4|German:1,100,Portuguese:80|English:20|Spanish:0|German:0,100,Portuguese:90|English:10|Spanish:0|German:0,100,22,4,High school,10,10,10,7,6,8,8,22,11,22,Duolingo,30,,,,,13,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,,,,,,,,,,,,2026-08-16T12:48:15.121Z,729WUA7F,2026-08-16,2026-08-16,09:48:15,2026-08-16 09:48:15,,,,,,,,69e8f10158b068375ab85628,69e8f10158b068375ab85628,,,,
1325,raw_position_sample,2,2,int,21,2,6,7,1, The ,140,81,1489672.8999999762,69e8f10158b068375ab85628,69e8f10158b068375ab85628,74.46875,123.375,98.46875,158.859375,1,1,intermediate,2,69e8f10158b068375ab85628,69e8f10158b068375ab85628,spotlight_PROLIFIC,,24,Brazil,Portuguese,"English, Spanish, German",Spanish|German,Portuguese:85|English:10|Spanish:4|German:1,100,Portuguese:80|English:20|Spanish:0|German:0,100,Portuguese:90|English:10|Spanish:0|German:0,100,22,4,High school,10,10,10,7,6,8,8,22,11,22,Duolingo,30,,,,,13,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,,,,,,,,,,,,2026-08-16T12:48:15.121Z,729WUA7F,2026-08-16,2026-08-16,09:48:15,2026-08-16 09:48:15,,,,,,,,69e8f10158b068375ab85628,69e8f10158b068375ab85628,,,,
1375,raw_position_sample,2,2,int,21,2,6,7,1, The ,140,81,1489723.0999999046,69e8f10158b068375ab85628,69e8f10158b068375ab85628,74.46875,123.375,98.46875,158.859375,1,1,intermediate,2,69e8f10158b068375ab85628,69e8f10158b068375ab85628,spotlight_PROLIFIC,,24,Brazil,Portuguese,"English, Spanish, German",Spanish|German,Portuguese:85|English:10|Spanish:4|German:1,100,Portuguese:80|English:20|Spanish:0|German:0,100,Portuguese:90|English:10|Spanish:0|German:0,100,22,4,High school,10,10,10,7,6,8,8,22,11,22,Duolingo,30,,,,,13,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,,,,,,,,,,,,2026-08-16T12:48:15.121Z,729WUA7F,2026-08-16,2026-08-16,09:48:15,2026-08-16 09:48:15,,,,,,,,69e8f10158b068375ab85628,69e8f10158b068375ab85628,,,,
1425,raw_position_sample,2,2,int,21,2,6,7,1, The ,140,81,1489772.3999999762,69e8f10158b068375ab85628,69e8f10158b068375ab85628,74.46875,123.375,98.46875,158.859375,1,1,intermediate,2,69e8f10158b068375ab85628,69e8f10158b068375ab85628,spotlight_PROLIFIC,,24,Brazil,Portuguese,"English, Spanish, German",Spanish|German,Portuguese:85|English:10|Spanish:4|German:1,100,Portuguese:80|English:20|Spanish:0|German:0,100,Portuguese:90|English:10|Spanish:0|German:0,100,22,4,High school,10,10,10,7,6,8,8,22,11,22,Duolingo,30,,,,,13,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,,,,,,,,,,,,2026-08-16T12:48:15.121Z,729WUA7F,2026-08-16,2026-08-16,09:48:15,2026-08-16 09:48:15,,,,,,,,69e8f10158b068375ab85628,69e8f10158b068375ab85628,,,,
1474,raw_position_sample,2,2,int,21,2,6,7,1, The ,140,81,1489822.0999999046,69e8f10158b068375ab85628,69e8f10158b068375ab85628,74.46875,123.375,98.46875,158.859375,1,1,intermediate,2,69e8f10158b068375ab85628,69e8f10158b068375ab85628,spotlight_PROLIFIC,,24,Brazil,Portuguese,"English, Spanish, German",Spanish|German,Portuguese:85|English:10|Spanish:4|German:1,100,Portuguese:80|English:20|Spanish:0|German:0,100,Portuguese:90|English:10|Spanish:0|German:0,100,22,4,High school,10,10,10,7,6,8,8,22,11,22,Duolingo,30,,,,,13,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,,,,,,,,,,,,2026-08-16T12:48:15.121Z,729WUA7F,2026-08-16,2026-08-16,09:48:15,2026-08-16 09:48:15,,,,,,,,69e8f10158b068375ab85628,69e8f10158b068375ab85628,,,,
