responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
2841,raw_position_sample,2,1,ele,8,2,16,17,47," elements, ",816,249,479548,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,795.59375,248.875,878.6328125,4,11,,,,,,,,,,,,,,,test,test
2868,hover_association,2,1,ele,8,2,16,17,47," elements, ",873,253,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,117.40000000223517,117.40000000223517,0.12531752751905165,0.734375,70,218.625,795.59375,258.625,878.6328125,4,11,,,,,,,,,,,,,,,test,test
2891,raw_position_sample,2,1,ele,8,2,16,17,46, the ,774,245,479597.69999999925,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,765.5703125,248.875,795.59375,4,10,,,,,,,,,,,,,,,test,test
2902,hover_association,2,1,ele,8,2,16,17,46, the ,791,246,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.399999998509884,33.399999998509884,0.2807702315899037,0.659375,70,218.625,765.5703125,258.625,795.59375,4,10,,,,,,,,,,,,,,,test,test
2918,hover_association,2,1,ele,8,2,16,17,45, for ,753,244,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.5,16.5,0.5166716731751276,0.634375,70,218.625,739.5625,258.625,765.5703125,4,9,,,,,,,,,,,,,,,test,test
2941,raw_position_sample,2,1,ele,8,2,16,17,44, names ,700,242,479648.30000000075,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,680.53125,248.875,739.5625,4,8,,,,,,,,,,,,,,,test,test
2951,hover_association,2,1,ele,8,2,16,17,44, names ,727,242,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33,33,0.3298041291688724,0.584375,70,218.625,680.53125,258.625,739.5625,4,8,,,,,,,,,,,,,,,test,test
2991,raw_position_sample,2,1,ele,8,2,16,17,43, formal ,635,238,479697.59999999776,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,625.515625,248.875,680.53125,4,7,,,,,,,,,,,,,,,test,test
3001,hover_association,2,1,ele,8,2,16,17,43, formal ,673,239,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.400000002235174,49.400000002235174,0.1723942061914229,0.484375,70,218.625,625.515625,258.625,680.53125,4,7,,,,,,,,,,,,,,,test,test
3018,hover_association,2,1,ele,8,2,16,17,42, of ,616,238,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17.5,17.5,0.5245901639344263,0.484375,70,218.625,605.5,258.625,625.515625,4,6,,,,,,,,,,,,,,,test,test
3041,raw_position_sample,2,1,ele,8,2,16,17,41, think ,572,238,479747.5,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,562.4765625,248.875,605.5,4,5,,,,,,,,,,,,,,,test,test
3051,hover_association,2,1,ele,8,2,16,17,41, think ,597,238,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,32.599999997764826,32.599999997764826,0.22135463954966406,0.484375,70,218.625,562.4765625,258.625,605.5,4,5,,,,,,,,,,,,,,,test,test
3084,hover_association,2,1,ele,8,2,16,17,40, now ,546,238,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.69999999925494,33.69999999925494,0.040682145058557634,0.459375,70,218.625,524.453125,258.625,562.4765625,4,4,,,,,,,,,,,,,,,test,test
3090,raw_position_sample,2,1,ele,8,2,16,17,39, must ,509,236,479796.8999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,480.4453125,248.875,524.453125,4,3,,,,,,,,,,,,,,,test,test
3134,hover_association,2,1,ele,8,2,16,17,39, must ,509,236,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.03532753417361974,0.384375,70,218.625,480.4453125,258.625,524.453125,4,3,,,,,,,,,,,,,,,test,test
3140,raw_position_sample,2,1,ele,8,2,16,17,38, them ,470,233,479847.3999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,435.421875,248.875,480.4453125,4,2,,,,,,,,,,,,,,,test,test
3183,hover_association,2,1,ele,8,2,16,17,38, them ,470,233,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.400000002235174,49.400000002235174,0.1905257678292556,0.359375,70,218.625,435.421875,258.625,480.4453125,4,2,,,,,,,,,,,,,,,test,test
3191,raw_position_sample,2,1,ele,8,2,16,17,37, found ,430,234,479898,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,385.375,248.875,435.421875,4,1,,,,,,,,,,,,,,,test,test
3241,raw_position_sample,2,1,ele,8,2,16,17,37, found ,400,237,479947.59999999776,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,385.375,248.875,435.421875,4,1,,,,,,,,,,,,,,,test,test
3290,raw_position_sample,2,1,ele,8,2,16,17,37, found ,387,239,479997.09999999776,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,385.375,248.875,435.421875,4,1,,,,,,,,,,,,,,,test,test
3318,hover_association,2,1,ele,8,2,16,17,37, found ,430,234,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,134.09999999776483,134.09999999776483,0.012488292226038089,0.509375,70,218.625,385.375,258.625,435.421875,4,1,,,,,,,,,,,,,,,test,test
3341,raw_position_sample,2,1,ele,8,2,16,17,-1,999,385,240,480047.69999999925,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
3391,raw_position_sample,2,1,ele,8,2,16,17,37, found ,386,243,480098.19999999925,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,385.375,248.875,435.421875,4,1,,,,,,,,,,,,,,,test,test
3418,hover_association,2,1,ele,8,2,16,17,37, found ,386,243,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,34.69999999925494,34.69999999925494,0.07243209491102091,0.709375,70,218.625,385.375,258.625,435.421875,4,1,,,,,,,,,,,,,,,test,test
3440,raw_position_sample,2,1,ele,8,2,16,17,51, atomic ,415,282,480147.30000000075,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,385.375,288.875,443.3984375,5,1,,,,,,,,,,,,,,,test,test
3451,hover_association,2,1,ele,8,2,16,17,51, atomic ,397,259,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33,33,0.510569543557291,0.584375,70,258.625,385.375,298.625,443.3984375,5,1,,,,,,,,,,,,,,,test,test
3484,hover_association,2,1,ele,8,2,16,17,65, protons ,432,301,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33,33,0.7783783783783784,0.134375,70,298.625,385.375,338.625,450.4140625,6,1,,,,,,,,,,,,,,,test,test
3491,raw_position_sample,2,1,ele,8,2,16,17,66, in ,451,319,480197.3999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.375,450.4140625,328.875,469.4296875,6,2,,,,,,,,,,,,,,,test,test
3502,hover_association,2,1,ele,8,2,16,17,66, in ,451,319,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17.100000001490116,17.100000001490116,0.030813475760065736,0.509375,70,298.625,450.4140625,338.625,469.4296875,6,2,,,,,,,,,,,,,,,test,test
3541,raw_position_sample,2,1,ele,8,2,16,17,67, an ,491,336,480247.3999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.375,469.4296875,328.875,494.453125,6,3,,,,,,,,,,,,,,,test,test
3551,hover_association,2,1,ele,8,2,16,17,67, an ,470,331,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.79999999701977,49.79999999701977,0.8620043709022791,0.934375,70,298.625,469.4296875,338.625,494.453125,6,3,,,,,,,,,,,,,,,test,test
3591,raw_position_sample,2,1,ele,8,2,16,17,68, element’s ,538,326,480297.69999999925,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.375,494.453125,328.875,576.1796875,6,4,,,,,,,,,,,,,,,test,test
3618,hover_association,2,1,ele,8,2,16,17,68, element’s ,503,336,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.70000000298023,66.70000000298023,0.8020265748972374,0.509375,70,298.625,494.453125,338.625,576.1796875,6,4,,,,,,,,,,,,,,,test,test
3641,raw_position_sample,2,1,ele,8,2,16,17,69, atomic ,598,309,480347.5,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.375,576.1796875,328.875,634.203125,6,5,,,,,,,,,,,,,,,test,test
3686,hover_association,2,1,ele,8,2,16,17,69, atomic ,583,312,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.89999999850988,66.89999999850988,0.9620304295139357,0.059375,70,298.625,576.1796875,338.625,634.203125,6,5,,,,,,,,,,,,,,,test,test
3691,raw_position_sample,2,1,ele,8,2,16,17,56, and ,644,298,480398.19999999925,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,639.5703125,288.875,674.609375,5,6,,,,,,,,,,,,,,,test,test
3734,hover_association,2,1,ele,8,2,16,17,56, and ,644,298,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.8684503901895206,0.834375,70,258.625,639.5703125,298.625,674.609375,5,6,,,,,,,,,,,,,,,test,test
3740,raw_position_sample,2,1,ele,8,2,16,17,57, 118. ,683,289,480447.30000000075,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,674.609375,288.875,713.1640625,5,7,,,,,,,,,,,,,,,test,test
3785,hover_association,2,1,ele,8,2,16,17,57, 118. ,683,289,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50.19999999925494,50.19999999925494,0.9179331306990881,0.634375,70,258.625,674.609375,298.625,713.1640625,5,7,,,,,,,,,,,,,,,test,test
3790,raw_position_sample,2,1,ele,8,2,16,17,58, The ,725,282,480497.30000000075,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,713.1640625,288.875,749.0234375,5,8,,,,,,,,,,,,,,,test,test
3817,hover_association,2,1,ele,8,2,16,17,58, The ,725,282,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,32.5,32.5,0.6925925925925925,0.534375,70,258.625,713.1640625,298.625,749.0234375,5,8,,,,,,,,,,,,,,,test,test
3841,raw_position_sample,2,1,ele,8,2,16,17,59, atomic ,770,277,480548.09999999776,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,749.0234375,288.875,807.046875,5,9,,,,,,,,,,,,,,,test,test
3891,raw_position_sample,2,1,ele,8,2,16,17,59, atomic ,806,273,480597.5,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,749.0234375,288.875,807.046875,5,9,,,,,,,,,,,,,,,test,test
3902,hover_association,2,1,ele,8,2,16,17,59, atomic ,752,279,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,84.30000000074506,84.30000000074506,0.9819577218257708,0.359375,70,258.625,749.0234375,298.625,807.046875,5,9,,,,,,,,,,,,,,,test,test
3941,raw_position_sample,2,1,ele,8,2,16,17,60, number ,842,264,480647.5,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,807.046875,288.875,873.0859375,5,10,,,,,,,,,,,,,,,test,test
3984,hover_association,2,1,ele,8,2,16,17,60, number ,818,270,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,83.10000000149012,83.10000000149012,0.7867029456997515,0.009375,70,258.625,807.046875,298.625,873.0859375,5,10,,,,,,,,,,,,,,,test,test
3990,raw_position_sample,2,1,ele,8,2,16,17,47," elements, ",866,257,480696.8999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,795.59375,248.875,878.6328125,4,11,,,,,,,,,,,,,,,test,test
4041,raw_position_sample,2,1,ele,8,2,16,17,47," elements, ",875,255,480748,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,795.59375,248.875,878.6328125,4,11,,,,,,,,,,,,,,,test,test
4090,raw_position_sample,2,1,ele,8,2,16,17,47," elements, ",877,255,480797.19999999925,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,795.59375,248.875,878.6328125,4,11,,,,,,,,,,,,,,,test,test
4117,hover_association,2,1,ele,8,2,16,17,47," elements, ",866,257,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,133,133,0.9803368143757644,0.934375,70,218.625,795.59375,258.625,878.6328125,4,11,,,,,,,,,,,,,,,test,test
4141,raw_position_sample,2,1,ele,8,2,16,17,60, number ,862,267,480847.69999999925,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,807.046875,288.875,873.0859375,5,10,,,,,,,,,,,,,,,test,test
4168,hover_association,2,1,ele,8,2,16,17,60, number ,873,259,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50.29999999701977,50.29999999701977,0.5595646516029812,0.384375,70,258.625,807.046875,298.625,873.0859375,5,10,,,,,,,,,,,,,,,test,test
4190,raw_position_sample,2,1,ele,8,2,16,17,59, atomic ,764,288,480897.30000000075,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,749.0234375,288.875,807.046875,5,9,,,,,,,,,,,,,,,test,test
4201,hover_association,2,1,ele,8,2,16,17,59, atomic ,807,284,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,32.70000000298023,32.70000000298023,0.2581122929850545,0.734375,70,258.625,749.0234375,298.625,807.046875,5,9,,,,,,,,,,,,,,,test,test
4217,hover_association,2,1,ele,8,2,16,17,57, 118. ,711,290,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.799999997019768,16.799999997019768,0.9438703140830801,0.784375,70,258.625,674.609375,298.625,713.1640625,5,7,,,,,,,,,,,,,,,test,test
4234,hover_association,2,1,ele,8,2,16,17,56, and ,671,290,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17.200000002980232,17.200000002980232,0.8969899665551839,0.784375,70,258.625,639.5703125,298.625,674.609375,5,6,,,,,,,,,,,,,,,test,test
4241,raw_position_sample,2,1,ele,8,2,16,17,55," 117, ",621,287,480947.5,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,600.859375,288.875,639.5703125,5,5,,,,,,,,,,,,,,,test,test
4251,hover_association,2,1,ele,8,2,16,17,55," 117, ",621,287,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.599999997764826,16.599999997764826,0.5202825428859738,0.709375,70,258.625,600.859375,298.625,639.5703125,5,5,,,,,,,,,,,,,,,test,test
4268,hover_association,2,1,ele,8,2,16,17,54," 115, ",580,280,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.4611503531786075,0.534375,70,258.625,562.1484375,298.625,600.859375,5,4,,,,,,,,,,,,,,,test,test
4284,hover_association,2,1,ele,8,2,16,17,53," 113, ",546,275,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.100000001490116,16.100000001490116,0.58284561049445,0.409375,70,258.625,523.4375,298.625,562.1484375,5,3,,,,,,,,,,,,,,,test,test
4291,raw_position_sample,2,1,ele,8,2,16,17,52," numbers, ",517,271,480998.30000000075,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,443.3984375,288.875,523.4375,5,2,,,,,,,,,,,,,,,test,test
4340,raw_position_sample,2,1,ele,8,2,16,17,52," numbers, ",469,269,481047,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,443.3984375,288.875,523.4375,5,2,,,,,,,,,,,,,,,test,test
4391,raw_position_sample,2,1,ele,8,2,16,17,52," numbers, ",459,268,481097.5,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,443.3984375,288.875,523.4375,5,2,,,,,,,,,,,,,,,test,test
4441,raw_position_sample,2,1,ele,8,2,16,17,52," numbers, ",458,268,481148.09999999776,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,443.3984375,288.875,523.4375,5,2,,,,,,,,,,,,,,,test,test
4491,raw_position_sample,2,1,ele,8,2,16,17,52," numbers, ",458,268,481198.09999999776,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,443.3984375,288.875,523.4375,5,2,,,,,,,,,,,,,,,test,test
4542,raw_position_sample,2,1,ele,8,2,16,17,52," numbers, ",458,268,481248.5,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,443.3984375,288.875,523.4375,5,2,,,,,,,,,,,,,,,test,test
4591,raw_position_sample,2,1,ele,8,2,16,17,52," numbers, ",458,270,481297.80000000075,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,443.3984375,288.875,523.4375,5,2,,,,,,,,,,,,,,,test,test
4642,raw_position_sample,2,1,ele,8,2,16,17,52," numbers, ",458,288,481348.59999999776,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.375,443.3984375,288.875,523.4375,5,2,,,,,,,,,,,,,,,test,test
4651,hover_association,2,1,ele,8,2,16,17,52," numbers, ",517,271,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,366.3999999985099,366.3999999985099,0.18243045387994145,0.734375,70,258.625,443.3984375,298.625,523.4375,5,2,,,,,,,,,,,,,,,test,test
4691,raw_position_sample,2,1,ele,8,2,16,17,66, in ,463,326,481397.8999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.375,450.4140625,328.875,469.4296875,6,2,,,,,,,,,,,,,,,test,test
4717,hover_association,2,1,ele,8,2,16,17,66, in ,458,300,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.10000000149012,66.10000000149012,0.9248151191454396,0.909375,70,298.625,450.4140625,338.625,469.4296875,6,2,,,,,,,,,,,,,,,test,test
4741,raw_position_sample,2,1,ele,8,2,16,17,-1,999,486,346,481447.5,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
4791,raw_position_sample,2,1,ele,8,2,16,17,-1,999,551,346,481498.19999999925,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
4840,raw_position_sample,2,1,ele,8,2,16,17,69, atomic ,632,335,481547.30000000075,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.375,576.1796875,328.875,634.203125,6,5,,,,,,,,,,,,,,,test,test
4851,hover_association,2,1,ele,8,2,16,17,69, atomic ,601,338,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.900000002235174,33.900000002235174,0.9620304295139357,0.909375,70,298.625,576.1796875,338.625,634.203125,6,5,,,,,,,,,,,,,,,test,test
4891,raw_position_sample,2,1,ele,8,2,16,17,70, nucleus. ,652,334,481597.5,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.375,634.203125,328.875,701.25,6,6,,,,,,,,,,,,,,,test,test
4941,raw_position_sample,2,1,ele,8,2,16,17,70, nucleus. ,657,336,481647.8999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.375,634.203125,328.875,701.25,6,6,,,,,,,,,,,,,,,test,test
4951,hover_association,2,1,ele,8,2,16,17,70, nucleus. ,640,334,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,99.59999999776483,99.59999999776483,0.3226769581227674,0.934375,70,298.625,634.203125,338.625,704.85234375,6,6,,,,,,,,,,,,,,,test,test
4991,raw_position_sample,2,1,ele,8,2,16,17,-1,999,657,352,481698.09999999776,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5040,raw_position_sample,2,1,ele,8,2,16,17,-1,999,657,352,481747.30000000075,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5090,raw_position_sample,2,1,ele,8,2,16,17,-1,999,657,352,481797.30000000075,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5140,raw_position_sample,2,1,ele,8,2,16,17,-1,999,657,352,481847.30000000075,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5191,raw_position_sample,2,1,ele,8,2,16,17,-1,999,657,352,481898.19999999925,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5241,raw_position_sample,2,1,ele,8,2,16,17,-1,999,657,352,481947.80000000075,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5291,raw_position_sample,2,1,ele,8,2,16,17,-1,999,657,352,481997.80000000075,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5351,raw_position_sample,2,1,ele,8,2,16,17,-1,999,657,352,482058,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5392,raw_position_sample,2,1,ele,8,2,16,17,-1,999,657,352,482098.3999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5441,raw_position_sample,2,1,ele,8,2,16,17,-1,999,657,352,482147.5,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
7175,,,,ele,8,2,16,,,,,,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A global gathering of chemists which took place in 2015,0,,,,,,,,,,,,,test,test
