responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
52,raw_position_sample,2,2,int,4,2,7,8,-1,999,304,101,1171096.700000003,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,intermediate,2,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,spotlight_PROLIFIC,,41,Brasil,Portuguese,"English, Spanish, Italian, French.",Spanish|Italian|French.,Portuguese:70|English:20|Spanish:7|Italian:2|French.:1,100,Portuguese:60|English:20|Spanish:10|Italian:5|French.:5,100,Portuguese:70|English:20|Spanish:5|Italian:3|French.:2,100,20,3,Bachelor's,10,10,10,10,10,10,5,20,6,17,TOEIC,912,,,,,17,25,B1,elementary|intermediate,intermediate|elementary,cambridge_15_21_random_elementary_intermediate,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-16T10:31:59.978Z,NDR7JSTV,2026-08-16,2026-08-16,07:31:59,2026-08-16 07:31:59,,,,,,,,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,,,,
102,raw_position_sample,2,2,int,4,2,7,8,-1,999,304,101,1171146.9000000022,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,intermediate,2,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,spotlight_PROLIFIC,,41,Brasil,Portuguese,"English, Spanish, Italian, French.",Spanish|Italian|French.,Portuguese:70|English:20|Spanish:7|Italian:2|French.:1,100,Portuguese:60|English:20|Spanish:10|Italian:5|French.:5,100,Portuguese:70|English:20|Spanish:5|Italian:3|French.:2,100,20,3,Bachelor's,10,10,10,10,10,10,5,20,6,17,TOEIC,912,,,,,17,25,B1,elementary|intermediate,intermediate|elementary,cambridge_15_21_random_elementary_intermediate,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-16T10:31:59.978Z,NDR7JSTV,2026-08-16,2026-08-16,07:31:59,2026-08-16 07:31:59,,,,,,,,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,,,,
152,raw_position_sample,2,2,int,4,2,7,8,-1,999,304,101,1171196.9000000022,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,intermediate,2,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,spotlight_PROLIFIC,,41,Brasil,Portuguese,"English, Spanish, Italian, French.",Spanish|Italian|French.,Portuguese:70|English:20|Spanish:7|Italian:2|French.:1,100,Portuguese:60|English:20|Spanish:10|Italian:5|French.:5,100,Portuguese:70|English:20|Spanish:5|Italian:3|French.:2,100,20,3,Bachelor's,10,10,10,10,10,10,5,20,6,17,TOEIC,912,,,,,17,25,B1,elementary|intermediate,intermediate|elementary,cambridge_15_21_random_elementary_intermediate,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-16T10:31:59.978Z,NDR7JSTV,2026-08-16,2026-08-16,07:31:59,2026-08-16 07:31:59,,,,,,,,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,,,,
202,raw_position_sample,2,2,int,4,2,7,8,-1,999,304,101,1171247.1000000015,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,intermediate,2,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,spotlight_PROLIFIC,,41,Brasil,Portuguese,"English, Spanish, Italian, French.",Spanish|Italian|French.,Portuguese:70|English:20|Spanish:7|Italian:2|French.:1,100,Portuguese:60|English:20|Spanish:10|Italian:5|French.:5,100,Portuguese:70|English:20|Spanish:5|Italian:3|French.:2,100,20,3,Bachelor's,10,10,10,10,10,10,5,20,6,17,TOEIC,912,,,,,17,25,B1,elementary|intermediate,intermediate|elementary,cambridge_15_21_random_elementary_intermediate,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-16T10:31:59.978Z,NDR7JSTV,2026-08-16,2026-08-16,07:31:59,2026-08-16 07:31:59,,,,,,,,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,,,,
252,raw_position_sample,2,2,int,4,2,7,8,-1,999,304,101,1171296.6000000015,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,intermediate,2,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,spotlight_PROLIFIC,,41,Brasil,Portuguese,"English, Spanish, Italian, French.",Spanish|Italian|French.,Portuguese:70|English:20|Spanish:7|Italian:2|French.:1,100,Portuguese:60|English:20|Spanish:10|Italian:5|French.:5,100,Portuguese:70|English:20|Spanish:5|Italian:3|French.:2,100,20,3,Bachelor's,10,10,10,10,10,10,5,20,6,17,TOEIC,912,,,,,17,25,B1,elementary|intermediate,intermediate|elementary,cambridge_15_21_random_elementary_intermediate,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-16T10:31:59.978Z,NDR7JSTV,2026-08-16,2026-08-16,07:31:59,2026-08-16 07:31:59,,,,,,,,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,,,,
302,raw_position_sample,2,2,int,4,2,7,8,-1,999,306,101,1171346.8000000007,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,intermediate,2,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,spotlight_PROLIFIC,,41,Brasil,Portuguese,"English, Spanish, Italian, French.",Spanish|Italian|French.,Portuguese:70|English:20|Spanish:7|Italian:2|French.:1,100,Portuguese:60|English:20|Spanish:10|Italian:5|French.:5,100,Portuguese:70|English:20|Spanish:5|Italian:3|French.:2,100,20,3,Bachelor's,10,10,10,10,10,10,5,20,6,17,TOEIC,912,,,,,17,25,B1,elementary|intermediate,intermediate|elementary,cambridge_15_21_random_elementary_intermediate,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-16T10:31:59.978Z,NDR7JSTV,2026-08-16,2026-08-16,07:31:59,2026-08-16 07:31:59,,,,,,,,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,,,,
351,raw_position_sample,2,2,int,4,2,7,8,-1,999,348,100,1171395.8000000007,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,intermediate,2,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,spotlight_PROLIFIC,,41,Brasil,Portuguese,"English, Spanish, Italian, French.",Spanish|Italian|French.,Portuguese:70|English:20|Spanish:7|Italian:2|French.:1,100,Portuguese:60|English:20|Spanish:10|Italian:5|French.:5,100,Portuguese:70|English:20|Spanish:5|Italian:3|French.:2,100,20,3,Bachelor's,10,10,10,10,10,10,5,20,6,17,TOEIC,912,,,,,17,25,B1,elementary|intermediate,intermediate|elementary,cambridge_15_21_random_elementary_intermediate,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-16T10:31:59.978Z,NDR7JSTV,2026-08-16,2026-08-16,07:31:59,2026-08-16 07:31:59,,,,,,,,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,,,,
401,raw_position_sample,2,2,int,4,2,7,8,-1,999,359,100,1171445.8000000007,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,intermediate,2,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,spotlight_PROLIFIC,,41,Brasil,Portuguese,"English, Spanish, Italian, French.",Spanish|Italian|French.,Portuguese:70|English:20|Spanish:7|Italian:2|French.:1,100,Portuguese:60|English:20|Spanish:10|Italian:5|French.:5,100,Portuguese:70|English:20|Spanish:5|Italian:3|French.:2,100,20,3,Bachelor's,10,10,10,10,10,10,5,20,6,17,TOEIC,912,,,,,17,25,B1,elementary|intermediate,intermediate|elementary,cambridge_15_21_random_elementary_intermediate,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-16T10:31:59.978Z,NDR7JSTV,2026-08-16,2026-08-16,07:31:59,2026-08-16 07:31:59,,,,,,,,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,,,,
451,raw_position_sample,2,2,int,4,2,7,8,-1,999,363,101,1171496.200000003,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,intermediate,2,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,spotlight_PROLIFIC,,41,Brasil,Portuguese,"English, Spanish, Italian, French.",Spanish|Italian|French.,Portuguese:70|English:20|Spanish:7|Italian:2|French.:1,100,Portuguese:60|English:20|Spanish:10|Italian:5|French.:5,100,Portuguese:70|English:20|Spanish:5|Italian:3|French.:2,100,20,3,Bachelor's,10,10,10,10,10,10,5,20,6,17,TOEIC,912,,,,,17,25,B1,elementary|intermediate,intermediate|elementary,cambridge_15_21_random_elementary_intermediate,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-16T10:31:59.978Z,NDR7JSTV,2026-08-16,2026-08-16,07:31:59,2026-08-16 07:31:59,,,,,,,,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,,,,
501,raw_position_sample,2,2,int,4,2,7,8,-1,999,365,103,1171546,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,intermediate,2,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,spotlight_PROLIFIC,,41,Brasil,Portuguese,"English, Spanish, Italian, French.",Spanish|Italian|French.,Portuguese:70|English:20|Spanish:7|Italian:2|French.:1,100,Portuguese:60|English:20|Spanish:10|Italian:5|French.:5,100,Portuguese:70|English:20|Spanish:5|Italian:3|French.:2,100,20,3,Bachelor's,10,10,10,10,10,10,5,20,6,17,TOEIC,912,,,,,17,25,B1,elementary|intermediate,intermediate|elementary,cambridge_15_21_random_elementary_intermediate,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-16T10:31:59.978Z,NDR7JSTV,2026-08-16,2026-08-16,07:31:59,2026-08-16 07:31:59,,,,,,,,697ac96421ce06b22dd7adaa,697ac96421ce06b22dd7adaa,,,,
